optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
shade-ils,cec2013lsgo,8,1000,3,1031243996,3.9499309828e+11,NaN,3000000,max_evaluations,999.394499
shade-ils,cec2013lsgo,8,1000,4,1032244033,1.3821729120e+11,NaN,3000000,max_evaluations,1004.520602
shade-ils,cec2013lsgo,8,1000,5,1033244070,3.2411197867e+11,NaN,3000000,max_evaluations,1004.262708
shade-ils,cec2013lsgo,8,1000,6,1034244107,1.3402735958e+11,NaN,3000000,max_evaluations,1006.592146
shade-ils,cec2013lsgo,8,1000,7,1035244144,4.1613677330e+10,NaN,3000000,max_evaluations,993.704763
shade-ils,cec2013lsgo,8,1000,8,1036244181,1.7370980098e+11,NaN,3000000,max_evaluations,1081.176168
shade-ils,cec2013lsgo,8,1000,9,1037244218,2.8509421855e+10,NaN,3000000,max_evaluations,1096.509604
shade-ils,cec2013lsgo,8,1000,10,1038244255,9.0509558987e+10,NaN,3000000,max_evaluations,1081.661149
shade-ils,cec2013lsgo,8,1000,11,1039244292,5.2538564054e+11,NaN,3000000,max_evaluations,1079.027462
shade-ils,cec2013lsgo,8,1000,12,1040244329,3.6506842618e+11,NaN,3000000,max_evaluations,1092.900329
shade-ils,cec2013lsgo,8,1000,13,1041244366,4.0818754659e+11,NaN,3000000,max_evaluations,1077.920117
shade-ils,cec2013lsgo,8,1000,14,1042244403,4.0849087704e+11,NaN,3000000,max_evaluations,968.302456
shade-ils,cec2013lsgo,8,1000,15,1043244440,7.0159505309e+10,NaN,3000000,max_evaluations,960.659074
shade-ils,cec2013lsgo,8,1000,16,1044244477,7.2015281550e+10,NaN,3000000,max_evaluations,959.345437
shade-ils,cec2013lsgo,8,1000,17,1045244514,9.6965589768e+10,NaN,3000000,max_evaluations,965.828930
shade-ils,cec2013lsgo,8,1000,18,1046244551,2.6780684995e+11,NaN,3000000,max_evaluations,967.932752
shade-ils,cec2013lsgo,8,1000,19,1047244588,1.5193060828e+11,NaN,3000000,max_evaluations,958.871477
shade-ils,cec2013lsgo,8,1000,20,1048244625,6.7053516893e+11,NaN,3000000,max_evaluations,959.664538
shade-ils,cec2013lsgo,8,1000,21,1049244662,6.0212489583e+10,NaN,3000000,max_evaluations,966.065671
shade-ils,cec2013lsgo,8,1000,22,1050244699,7.8207267652e+11,NaN,3000000,max_evaluations,954.511380
shade-ils,cec2013lsgo,8,1000,23,1051244736,3.7262166360e+11,NaN,3000000,max_evaluations,955.799066
shade-ils,cec2013lsgo,8,1000,24,1052244773,6.0488941029e+10,NaN,3000000,max_evaluations,964.031050
shade-ils,cec2013lsgo,8,1000,25,1053244810,1.3267788716e+12,NaN,3000000,max_evaluations,954.085864
shade-ils,cec2013lsgo,9,1000,1,1030243955,1.5883837491e+08,NaN,3000000,max_evaluations,1321.354606
shade-ils,cec2013lsgo,9,1000,2,1031243992,1.6794884422e+08,NaN,3000000,max_evaluations,1229.986984
shade-ils,cec2013lsgo,9,1000,3,1032244029,1.4763511843e+08,NaN,3000000,max_evaluations,1230.165653
shade-ils,cec2013lsgo,9,1000,4,1033244066,1.8508231316e+08,NaN,3000000,max_evaluations,1231.110038
shade-ils,cec2013lsgo,9,1000,5,1034244103,1.7693807782e+08,NaN,3000000,max_evaluations,1230.810621
