optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
decc-g,cec2013lsgo,4,1000,14,1038244271,4.3973259431e+11,NaN,3000000,max_evaluations,541.196635
decc-g,cec2013lsgo,4,1000,15,1039244308,6.9139171212e+10,NaN,3000000,max_evaluations,542.568171
decc-g,cec2013lsgo,4,1000,16,1040244345,3.3018968633e+11,NaN,3000000,max_evaluations,541.748878
decc-g,cec2013lsgo,4,1000,17,1041244382,1.4664378579e+11,NaN,3000000,max_evaluations,541.319550
decc-g,cec2013lsgo,4,1000,18,1042244419,3.8279197957e+11,NaN,3000000,max_evaluations,541.857368
decc-g,cec2013lsgo,4,1000,19,1043244456,6.8383828309e+11,NaN,3000000,max_evaluations,541.740669
decc-g,cec2013lsgo,4,1000,20,1044244493,8.2287533800e+11,NaN,3000000,max_evaluations,541.468374
decc-g,cec2013lsgo,4,1000,21,1045244530,5.7728565294e+11,NaN,3000000,max_evaluations,543.388364
decc-g,cec2013lsgo,4,1000,22,1046244567,3.1632859411e+11,NaN,3000000,max_evaluations,542.183360
decc-g,cec2013lsgo,4,1000,23,1047244604,2.0527103020e+12,NaN,3000000,max_evaluations,542.591129
decc-g,cec2013lsgo,4,1000,24,1048244641,4.9322654092e+11,NaN,3000000,max_evaluations,542.765844
decc-g,cec2013lsgo,4,1000,25,1049244678,4.2295600183e+11,NaN,3000000,max_evaluations,541.521334
decc-g,cec2013lsgo,5,1000,1,1026243823,1.0718965463e+07,NaN,3000000,max_evaluations,757.880460
decc-g,cec2013lsgo,5,1000,2,1027243860,1.0826587420e+07,NaN,3000000,max_evaluations,754.450850
decc-g,cec2013lsgo,5,1000,3,1028243897,9.6464849588e+06,NaN,3000000,max_evaluations,753.961115
decc-g,cec2013lsgo,5,1000,4,1029243934,1.0751944763e+07,NaN,3000000,max_evaluations,754.624887
decc-g,cec2013lsgo,5,1000,5,1030243971,1.0165419037e+07,NaN,3000000,max_evaluations,754.556326
decc-g,cec2013lsgo,5,1000,6,1031244008,1.0892997741e+07,NaN,3000000,max_evaluations,751.238655
decc-g,cec2013lsgo,5,1000,7,1032244045,1.0525534344e+07,NaN,3000000,max_evaluations,754.780144
decc-g,cec2013lsgo,5,1000,8,1033244082,1.0909735034e+07,NaN,3000000,max_evaluations,752.876995
decc-g,cec2013lsgo,5,1000,9,1034244119,1.0791059052e+07,NaN,3000000,max_evaluations,756.867649
decc-g,cec2013lsgo,5,1000,10,1035244156,1.0365831634e+07,NaN,3000000,max_evaluations,758.165223
decc-g,cec2013lsgo,5,1000,11,1036244193,1.0976308079e+07,NaN,3000000,max_evaluations,756.742759
decc-g,cec2013lsgo,5,1000,12,1037244230,1.0342739387e+07,NaN,3000000,max_evaluations,757.692564
decc-g,cec2013lsgo,5,1000,13,1038244267,1.0352048700e+07,NaN,3000000,max_evaluations,754.555142
decc-g,cec2013lsgo,5,1000,14,1039244304,1.0153043300e+07,NaN,3000000,max_evaluations,726.847069
decc-g,cec2013lsgo,5,1000,15,1040244341,9.9401329304e+06,NaN,3000000,max_evaluations,725.203323
decc-g,cec2013lsgo,5,1000,16,1041244378,1.0709721701e+07,NaN,3000000,max_evaluations,726.611233
decc-g,cec2013lsgo,5,1000,17,1042244415,1.0356234909e+07,NaN,3000000,max_evaluations,723.437214
decc-g,cec2013lsgo,5,1000,18,1043244452,1.0501359859e+07,NaN,3000000,max_evaluations,725.143235
