optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
atmals-gsk,cec2020,8,5,28,61241936,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.774442
atmals-gsk,cec2020,8,5,29,62241973,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.527386
atmals-gsk,cec2020,8,5,30,63242010,2.2000000000e+03,0.0000000000e+00,50000,max_evaluations,0.539037
atmals-gsk,cec2020,9,5,1,35240970,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.660181
atmals-gsk,cec2020,9,5,2,36241007,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.631671
atmals-gsk,cec2020,9,5,3,37241044,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.552796
atmals-gsk,cec2020,9,5,4,38241081,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.656275
atmals-gsk,cec2020,9,5,5,39241118,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.654518
atmals-gsk,cec2020,9,5,6,40241155,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.631076
atmals-gsk,cec2020,9,5,7,41241192,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.672369
atmals-gsk,cec2020,9,5,8,42241229,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.641673
atmals-gsk,cec2020,9,5,9,43241266,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.594264
atmals-gsk,cec2020,9,5,10,44241303,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.644014
atmals-gsk,cec2020,9,5,11,45241340,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.680435
atmals-gsk,cec2020,9,5,12,46241377,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.663706
atmals-gsk,cec2020,9,5,13,47241414,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.628504
atmals-gsk,cec2020,9,5,14,48241451,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.640991
atmals-gsk,cec2020,9,5,15,49241488,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.807205
atmals-gsk,cec2020,9,5,16,50241525,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.763878
atmals-gsk,cec2020,9,5,17,51241562,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.778747
atmals-gsk,cec2020,9,5,18,52241599,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.819993
atmals-gsk,cec2020,9,5,19,53241636,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.797343
atmals-gsk,cec2020,9,5,20,54241673,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.778630
atmals-gsk,cec2020,9,5,21,55241710,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.810658
atmals-gsk,cec2020,9,5,22,56241747,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.779720
atmals-gsk,cec2020,9,5,23,57241784,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.783377
atmals-gsk,cec2020,9,5,24,58241821,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.775817
atmals-gsk,cec2020,9,5,25,59241858,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.795645
atmals-gsk,cec2020,9,5,26,60241895,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.799801
atmals-gsk,cec2020,9,5,27,61241932,2.5000000000e+03,1.0000000001e+02,50000,max_evaluations,0.804489
atmals-gsk,cec2020,9,5,28,62241969,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.766273
atmals-gsk,cec2020,9,5,29,63242006,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.552429
atmals-gsk,cec2020,9,5,30,64242043,2.5000000000e+03,1.0000000000e+02,50000,max_evaluations,0.546794
atmals-gsk,cec2020,10,5,1,36241003,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.673839
atmals-gsk,cec2020,10,5,2,37241040,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.628322
atmals-gsk,cec2020,10,5,3,38241077,2.8000000000e+03,3.0000000000e+02,50000,max_evaluations,0.658976
atmals-gsk,cec2020,10,5,4,39241114,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.705016
atmals-gsk,cec2020,10,5,5,40241151,2.8473688889e+03,3.4736888886e+02,50000,max_evaluations,0.691574
