optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
apgsk,cec2013lsgo,5,1000,6,1031244008,1.0938769813e+07,NaN,3000000,max_evaluations,1192.977584
apgsk,cec2013lsgo,5,1000,7,1032244045,1.0583567726e+07,NaN,3000000,max_evaluations,1182.980450
apgsk,cec2013lsgo,5,1000,8,1033244082,1.0846194537e+07,NaN,3000000,max_evaluations,1351.220553
apgsk,cec2013lsgo,5,1000,9,1034244119,1.1521308721e+07,NaN,3000000,max_evaluations,1349.503989
apgsk,cec2013lsgo,5,1000,10,1035244156,1.0638385007e+07,NaN,3000000,max_evaluations,1355.662413
apgsk,cec2013lsgo,5,1000,11,1036244193,1.0477566949e+07,NaN,3000000,max_evaluations,1348.364250
apgsk,cec2013lsgo,5,1000,12,1037244230,1.1360511032e+07,NaN,3000000,max_evaluations,1355.197982
apgsk,cec2013lsgo,5,1000,13,1038244267,1.0062429075e+07,NaN,3000000,max_evaluations,1359.417788
apgsk,cec2013lsgo,5,1000,14,1039244304,1.0755525084e+07,NaN,3000000,max_evaluations,1097.336545
apgsk,cec2013lsgo,5,1000,15,1040244341,1.0679226513e+07,NaN,3000000,max_evaluations,1092.722092
apgsk,cec2013lsgo,5,1000,16,1041244378,1.0703955154e+07,NaN,3000000,max_evaluations,1096.994261
apgsk,cec2013lsgo,5,1000,17,1042244415,1.0657815478e+07,NaN,3000000,max_evaluations,1100.203327
apgsk,cec2013lsgo,5,1000,18,1043244452,9.8902365420e+06,NaN,3000000,max_evaluations,1100.144802
apgsk,cec2013lsgo,5,1000,19,1044244489,1.0786617386e+07,NaN,3000000,max_evaluations,1096.279707
apgsk,cec2013lsgo,5,1000,20,1045244526,1.0190107091e+07,NaN,3000000,max_evaluations,1132.939481
apgsk,cec2013lsgo,5,1000,21,1046244563,9.9377566147e+06,NaN,3000000,max_evaluations,1138.831888
apgsk,cec2013lsgo,5,1000,22,1047244600,1.1335364212e+07,NaN,3000000,max_evaluations,1135.053619
apgsk,cec2013lsgo,5,1000,23,1048244637,1.0062554067e+07,NaN,3000000,max_evaluations,1133.685535
apgsk,cec2013lsgo,5,1000,24,1049244674,1.0409880711e+07,NaN,3000000,max_evaluations,1134.268584
apgsk,cec2013lsgo,5,1000,25,1050244711,1.1138440909e+07,NaN,3000000,max_evaluations,1134.033125
apgsk,cec2013lsgo,6,1000,1,1027243856,1.0603541261e+06,NaN,3000000,max_evaluations,1240.448950
apgsk,cec2013lsgo,6,1000,2,1028243893,1.0593972025e+06,NaN,3000000,max_evaluations,1141.184285
apgsk,cec2013lsgo,6,1000,3,1029243930,1.0622231372e+06,NaN,3000000,max_evaluations,1137.955474
apgsk,cec2013lsgo,6,1000,4,1030243967,1.0581469937e+06,NaN,3000000,max_evaluations,1139.214450
apgsk,cec2013lsgo,6,1000,5,1031244004,1.0602007521e+06,NaN,3000000,max_evaluations,1137.913345
apgsk,cec2013lsgo,6,1000,6,1032244041,1.0561729898e+06,NaN,3000000,max_evaluations,1137.977054
apgsk,cec2013lsgo,6,1000,7,1033244078,1.0603834944e+06,NaN,3000000,max_evaluations,1143.025622
apgsk,cec2013lsgo,6,1000,8,1034244115,1.0610785379e+06,NaN,3000000,max_evaluations,1249.744324
apgsk,cec2013lsgo,6,1000,9,1035244152,1.0582501859e+06,NaN,3000000,max_evaluations,1241.574593
apgsk,cec2013lsgo,6,1000,10,1036244189,1.0580634982e+06,NaN,3000000,max_evaluations,1246.050099
apgsk,cec2013lsgo,6,1000,11,1037244226,1.0611228320e+06,NaN,3000000,max_evaluations,1254.453114
apgsk,cec2013lsgo,6,1000,12,1038244263,1.0604434980e+06,NaN,3000000,max_evaluations,1242.763646
apgsk,cec2013lsgo,6,1000,13,1039244300,1.0604267711e+06,NaN,3000000,max_evaluations,1248.911954
apgsk,cec2013lsgo,6,1000,14,1040244337,1.0602955230e+06,NaN,3000000,max_evaluations,1091.539784
apgsk,cec2013lsgo,6,1000,15,1041244374,1.0605898514e+06,NaN,3000000,max_evaluations,1090.289685
apgsk,cec2013lsgo,6,1000,16,1042244411,1.0600787332e+06,NaN,3000000,max_evaluations,1092.419146
apgsk,cec2013lsgo,6,1000,17,1043244448,1.0614373039e+06,NaN,3000000,max_evaluations,1092.590172
apgsk,cec2013lsgo,6,1000,18,1044244485,1.0620128321e+06,NaN,3000000,max_evaluations,1089.439306
apgsk,cec2013lsgo,6,1000,19,1045244522,1.0601876448e+06,NaN,3000000,max_evaluations,1092.520392
apgsk,cec2013lsgo,6,1000,20,1046244559,1.0617887202e+06,NaN,3000000,max_evaluations,1117.062932
apgsk,cec2013lsgo,6,1000,21,1047244596,1.0602256222e+06,NaN,3000000,max_evaluations,1108.357845
apgsk,cec2013lsgo,6,1000,22,1048244633,1.0599788195e+06,NaN,3000000,max_evaluations,1104.524875
apgsk,cec2013lsgo,6,1000,23,1049244670,1.0605162792e+06,NaN,3000000,max_evaluations,1107.008695
apgsk,cec2013lsgo,6,1000,24,1050244707,1.0599547567e+06,NaN,3000000,max_evaluations,1108.199494
apgsk,cec2013lsgo,6,1000,25,1051244744,1.0603118927e+06,NaN,3000000,max_evaluations,1109.101292
apgsk,cec2013lsgo,7,1000,1,1028243889,3.3162455612e+07,NaN,3000000,max_evaluations,605.937291
apgsk,cec2013lsgo,7,1000,2,1029243926,4.7237412088e+07,NaN,3000000,max_evaluations,560.876585
apgsk,cec2013lsgo,7,1000,3,1030243963,3.7085794391e+07,NaN,3000000,max_evaluations,562.716414
apgsk,cec2013lsgo,7,1000,4,1031244000,4.3903340040e+07,NaN,3000000,max_evaluations,562.317401
