suite,dimension,function,algorithm,checkpoint_nfes,mean_error,n_runs,availability
cec2017,100,4,gsk,900000,2.152028e+02,51,ok
cec2017,100,4,gsk,1000000,2.070861e+02,51,ok
cec2017,100,4,agsk,10000,6.939251e+04,51,ok
cec2017,100,4,agsk,20000,2.612942e+04,51,ok
cec2017,100,4,agsk,30000,1.298207e+04,51,ok
cec2017,100,4,agsk,50000,4.290803e+03,51,ok
cec2017,100,4,agsk,100000,8.805991e+02,51,ok
cec2017,100,4,agsk,200000,2.636371e+02,51,ok
cec2017,100,4,agsk,300000,2.238869e+02,51,ok
cec2017,100,4,agsk,400000,2.073275e+02,51,ok
cec2017,100,4,agsk,500000,1.937450e+02,51,ok
cec2017,100,4,agsk,600000,1.850951e+02,51,ok
cec2017,100,4,agsk,700000,1.782966e+02,51,ok
cec2017,100,4,agsk,800000,1.718328e+02,51,ok
cec2017,100,4,agsk,900000,1.669932e+02,51,ok
cec2017,100,4,agsk,1000000,1.633505e+02,51,ok
cec2017,100,4,apgsk,10000,6.960264e+04,51,ok
cec2017,100,4,apgsk,20000,2.776214e+04,51,ok
cec2017,100,4,apgsk,30000,1.449036e+04,51,ok
cec2017,100,4,apgsk,50000,5.687450e+03,51,ok
cec2017,100,4,apgsk,100000,1.418494e+03,51,ok
cec2017,100,4,apgsk,200000,9.400422e+02,51,ok
cec2017,100,4,apgsk,300000,7.768467e+02,51,ok
cec2017,100,4,apgsk,400000,6.781172e+02,51,ok
cec2017,100,4,apgsk,500000,5.966521e+02,51,ok
cec2017,100,4,apgsk,600000,2.697902e+02,51,ok
cec2017,100,4,apgsk,700000,2.393794e+02,51,ok
cec2017,100,4,apgsk,800000,2.233381e+02,51,ok
cec2017,100,4,apgsk,900000,2.107376e+02,51,ok
cec2017,100,4,apgsk,1000000,2.042377e+02,51,ok
cec2017,100,4,fdb-agsk,10000,6.668691e+04,51,ok
cec2017,100,4,fdb-agsk,20000,2.319014e+04,51,ok
cec2017,100,4,fdb-agsk,30000,1.006403e+04,51,ok
cec2017,100,4,fdb-agsk,50000,2.642243e+03,51,ok
cec2017,100,4,fdb-agsk,100000,5.806128e+02,51,ok
cec2017,100,4,fdb-agsk,200000,2.254698e+02,51,ok
cec2017,100,4,fdb-agsk,300000,2.017867e+02,51,ok
cec2017,100,4,fdb-agsk,400000,1.957514e+02,51,ok
cec2017,100,4,fdb-agsk,500000,1.936051e+02,51,ok
cec2017,100,4,fdb-agsk,600000,1.930415e+02,51,ok
cec2017,100,4,fdb-agsk,700000,1.928260e+02,51,ok
cec2017,100,4,fdb-agsk,800000,1.928120e+02,51,ok
cec2017,100,4,fdb-agsk,900000,1.928117e+02,51,ok
cec2017,100,4,fdb-agsk,1000000,1.928117e+02,51,ok
cec2017,100,4,atmals-gsk,10000,1.140131e+04,51,ok
cec2017,100,4,atmals-gsk,20000,2.638553e+03,51,ok
cec2017,100,4,atmals-gsk,30000,1.143827e+03,51,ok
cec2017,100,4,atmals-gsk,50000,5.981190e+02,51,ok
cec2017,100,4,atmals-gsk,100000,3.681637e+02,51,ok
cec2017,100,4,atmals-gsk,200000,2.768940e+02,51,ok
cec2017,100,4,atmals-gsk,300000,2.513966e+02,51,ok
cec2017,100,4,atmals-gsk,400000,2.390975e+02,51,ok
cec2017,100,4,atmals-gsk,500000,2.267959e+02,51,ok
cec2017,100,4,atmals-gsk,600000,2.134860e+02,51,ok
cec2017,100,4,atmals-gsk,700000,2.028488e+02,51,ok
cec2017,100,4,atmals-gsk,800000,1.960727e+02,51,ok
cec2017,100,4,atmals-gsk,900000,1.883122e+02,51,ok
cec2017,100,4,atmals-gsk,1000000,1.788580e+02,51,ok
cec2017,100,4,egsk,10000,2.290397e+04,51,ok
cec2017,100,4,egsk,20000,7.194586e+03,51,ok
cec2017,100,4,egsk,30000,2.587137e+03,51,ok
cec2017,100,4,egsk,50000,8.583663e+02,51,ok
cec2017,100,4,egsk,100000,4.410821e+02,51,ok
cec2017,100,4,egsk,200000,3.104325e+02,51,ok
cec2017,100,4,egsk,300000,2.773084e+02,51,ok
cec2017,100,4,egsk,400000,2.644937e+02,51,ok
cec2017,100,4,egsk,500000,2.560854e+02,51,ok
cec2017,100,4,egsk,600000,2.493165e+02,51,ok
cec2017,100,4,egsk,700000,2.439556e+02,51,ok
cec2017,100,4,egsk,800000,2.273173e+00,51,ok
cec2017,100,4,egsk,900000,2.266935e+00,51,ok
cec2017,100,4,egsk,1000000,2.266935e+00,51,ok
cec2017,100,4,dt-gsk,10000,7.895361e+04,51,ok
cec2017,100,4,dt-gsk,20000,3.724036e+04,51,ok
cec2017,100,4,dt-gsk,30000,2.089464e+04,51,ok
cec2017,100,4,dt-gsk,50000,6.298067e+03,51,ok
cec2017,100,4,dt-gsk,100000,1.345674e+03,51,ok
cec2017,100,4,dt-gsk,200000,4.367774e+02,51,ok
cec2017,100,4,dt-gsk,300000,3.020519e+02,51,ok
cec2017,100,4,dt-gsk,400000,2.682103e+02,51,ok
cec2017,100,4,dt-gsk,500000,2.479132e+02,51,ok
cec2017,100,4,dt-gsk,600000,2.333544e+02,51,ok
cec2017,100,4,dt-gsk,700000,2.144963e+02,51,ok
cec2017,100,4,dt-gsk,800000,2.062085e+02,51,ok
cec2017,100,4,dt-gsk,900000,1.986557e+02,51,ok
cec2017,100,4,dt-gsk,1000000,1.860818e+02,51,ok
cec2017,100,5,gsk,10000,1.207657e+03,51,ok
cec2017,100,5,gsk,20000,1.093346e+03,51,ok
cec2017,100,5,gsk,30000,1.037533e+03,51,ok
cec2017,100,5,gsk,50000,9.755625e+02,51,ok
cec2017,100,5,gsk,100000,9.146108e+02,51,ok
cec2017,100,5,gsk,200000,8.704448e+02,51,ok
cec2017,100,5,gsk,300000,8.361600e+02,51,ok
cec2017,100,5,gsk,400000,8.185248e+02,51,ok
cec2017,100,5,gsk,500000,8.097625e+02,51,ok
cec2017,100,5,gsk,600000,8.035994e+02,51,ok
cec2017,100,5,gsk,700000,7.923768e+02,51,ok
cec2017,100,5,gsk,800000,7.144106e+02,51,ok
cec2017,100,5,gsk,900000,6.302343e+02,51,ok
cec2017,100,5,gsk,1000000,5.015607e+02,51,ok
cec2017,100,5,agsk,10000,1.849112e+03,51,ok
cec2017,100,5,agsk,20000,1.620280e+03,51,ok
cec2017,100,5,agsk,30000,1.503708e+03,51,ok
cec2017,100,5,agsk,50000,1.388050e+03,51,ok
cec2017,100,5,agsk,100000,1.245600e+03,51,ok
cec2017,100,5,agsk,200000,1.095198e+03,51,ok
cec2017,100,5,agsk,300000,9.965128e+02,51,ok
cec2017,100,5,agsk,400000,9.234309e+02,51,ok
cec2017,100,5,agsk,500000,8.719078e+02,51,ok
cec2017,100,5,agsk,600000,8.286950e+02,51,ok
cec2017,100,5,agsk,700000,7.981653e+02,51,ok
cec2017,100,5,agsk,800000,7.689460e+02,51,ok
cec2017,100,5,agsk,900000,7.423692e+02,51,ok
cec2017,100,5,agsk,1000000,7.243729e+02,51,ok
cec2017,100,5,apgsk,10000,1.833205e+03,51,ok
cec2017,100,5,apgsk,20000,1.633098e+03,51,ok
cec2017,100,5,apgsk,30000,1.512331e+03,51,ok
cec2017,100,5,apgsk,50000,1.392503e+03,51,ok
cec2017,100,5,apgsk,100000,1.292170e+03,51,ok
cec2017,100,5,apgsk,200000,9.245687e+02,51,ok
