suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2017,50,13,dt-gsk,6.244380e+01,1.504004e+02,1.684645e+02,5.598957e+02,9.837838e+01,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,14,gsk,9.463864e+01,1.194062e+02,1.231948e+02,1.685397e+02,1.439857e+01,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,14,agsk,6.258886e+01,8.452713e+01,8.345923e+01,1.089282e+02,1.197167e+01,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,14,apgsk,6.371764e+01,1.107042e+02,1.274021e+02,3.976833e+02,5.875075e+01,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,14,fdb-agsk,5.609459e+01,8.099418e+01,8.079616e+01,1.112019e+02,1.099287e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,14,atmals-gsk,5.395336e+01,1.068510e+02,1.144361e+02,2.486792e+02,4.572994e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,14,egsk,2.796014e+01,3.691497e+01,3.855795e+01,6.975007e+01,7.162018e+00,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,14,dt-gsk,2.718810e+01,3.326649e+01,4.110849e+01,1.228307e+02,2.484734e+01,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,15,gsk,2.406532e+01,3.837234e+01,4.029258e+01,9.452040e+01,1.281799e+01,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,15,agsk,3.599558e+01,6.529818e+01,6.630898e+01,1.296263e+02,1.424476e+01,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,15,apgsk,3.697876e+01,9.582376e+01,9.887328e+01,2.170199e+02,3.498286e+01,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,15,fdb-agsk,3.815110e+01,5.949882e+01,6.305297e+01,1.229483e+02,1.521818e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
