optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
egsk,cec2020,5,5,4,34240949,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.192760
egsk,cec2020,5,5,5,35240986,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.175079
egsk,cec2020,5,5,6,36241023,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.177139
egsk,cec2020,5,5,7,37241060,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.167575
egsk,cec2020,5,5,8,38241097,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.157936
egsk,cec2020,5,5,9,39241134,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.179831
egsk,cec2020,5,5,10,40241171,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.177906
egsk,cec2020,5,5,11,41241208,1.7006240993e+03,6.2409932051e-01,50000,max_evaluations,0.496023
egsk,cec2020,5,5,12,42241245,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.168391
egsk,cec2020,5,5,13,43241282,1.7006240993e+03,6.2409932051e-01,50000,max_evaluations,0.433429
egsk,cec2020,5,5,14,44241319,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.183933
egsk,cec2020,5,5,15,45241356,1.7006240993e+03,6.2409932051e-01,50000,max_evaluations,0.452704
egsk,cec2020,5,5,16,46241393,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.174090
egsk,cec2020,5,5,17,47241430,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.191141
egsk,cec2020,5,5,18,48241467,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.195079
egsk,cec2020,5,5,19,49241504,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.161582
egsk,cec2020,5,5,20,50241541,1.7006240993e+03,6.2409932051e-01,50000,max_evaluations,0.413451
egsk,cec2020,5,5,21,51241578,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.185451
egsk,cec2020,5,5,22,52241615,1.7000000000e+03,0.0000000000e+00,50000,max_evaluations,0.187624
