suite,dimension,function,comparator,n_runs,a12,cliffs_delta,magnitude,availability
cec2017,100,10,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,10,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,10,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,10,atmals-gsk,51,7.827759e-01,5.655517e-01,large,ok
cec2017,100,10,egsk,51,9.219531e-01,8.439062e-01,large,ok
cec2017,100,11,gsk,51,6.643599e-01,3.287197e-01,medium,ok
cec2017,100,11,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,11,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,11,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,11,atmals-gsk,51,9.926951e-01,9.853902e-01,large,ok
cec2017,100,11,egsk,51,2.460592e-01,-5.078816e-01,large,ok
cec2017,100,12,gsk,51,1.806997e-01,-6.386005e-01,large,ok
cec2017,100,12,agsk,51,9.334871e-01,8.669742e-01,large,ok
cec2017,100,12,apgsk,51,9.938485e-01,9.876970e-01,large,ok
cec2017,100,12,fdb-agsk,51,9.869281e-01,9.738562e-01,large,ok
cec2017,100,12,atmals-gsk,51,4.705882e-01,-5.882353e-02,negligible,ok
cec2017,100,12,egsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,13,gsk,51,4.144560e-01,-1.710880e-01,small,ok
cec2017,100,13,agsk,51,5.655517e-01,1.311034e-01,small,ok
cec2017,100,13,apgsk,51,7.016532e-01,4.033064e-01,medium,ok
cec2017,100,13,fdb-agsk,51,5.647828e-01,1.295656e-01,small,ok
cec2017,100,13,atmals-gsk,51,4.317570e-01,-1.364860e-01,small,ok
cec2017,100,13,egsk,51,0.000000e+00,-1.000000e+00,large,ok
cec2017,100,14,gsk,51,9.961553e-01,9.923106e-01,large,ok
cec2017,100,14,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,14,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,14,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,14,atmals-gsk,51,9.892349e-01,9.784698e-01,large,ok
cec2017,100,14,egsk,51,5.355632e-01,7.112649e-02,negligible,ok
cec2017,100,15,gsk,51,6.262976e-01,2.525952e-01,small,ok
cec2017,100,15,agsk,51,7.612457e-01,5.224913e-01,large,ok
cec2017,100,15,apgsk,51,9.219531e-01,8.439062e-01,large,ok
cec2017,100,15,fdb-agsk,51,8.892734e-01,7.785467e-01,large,ok
cec2017,100,15,atmals-gsk,51,8.212226e-01,6.424452e-01,large,ok
cec2017,100,15,egsk,51,1.845444e-02,-9.630911e-01,large,ok
cec2017,100,16,gsk,51,2.941176e-01,-4.117647e-01,medium,ok
cec2017,100,16,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,16,apgsk,51,8.612072e-01,7.224145e-01,large,ok
cec2017,100,16,fdb-agsk,51,9.888504e-01,9.777009e-01,large,ok
cec2017,100,16,atmals-gsk,51,5.993849e-01,1.987697e-01,small,ok
cec2017,100,16,egsk,51,2.422145e-02,-9.515571e-01,large,ok
cec2017,100,17,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,17,agsk,51,9.842368e-01,9.684737e-01,large,ok
cec2017,100,17,apgsk,51,8.835063e-01,7.670127e-01,large,ok
cec2017,100,17,fdb-agsk,51,9.327182e-01,8.654364e-01,large,ok
cec2017,100,17,atmals-gsk,51,9.019608e-01,8.039216e-01,large,ok
cec2017,100,17,egsk,51,4.998078e-01,-3.844675e-04,negligible,ok
cec2017,100,18,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,18,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,18,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,18,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,18,atmals-gsk,51,9.738562e-01,9.477124e-01,large,ok
cec2017,100,18,egsk,51,9.573241e-02,-8.085352e-01,large,ok
cec2017,100,19,gsk,51,7.450980e-01,4.901961e-01,large,ok
cec2017,100,19,agsk,51,4.190696e-01,-1.618608e-01,small,ok
cec2017,100,19,apgsk,51,5.982314e-01,1.964629e-01,small,ok
cec2017,100,19,fdb-agsk,51,4.821223e-01,-3.575548e-02,negligible,ok
cec2017,100,19,atmals-gsk,51,8.304498e-01,6.608997e-01,large,ok
cec2017,100,19,egsk,51,1.872357e-01,-6.255286e-01,large,ok
cec2017,100,20,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,20,agsk,51,9.815456e-01,9.630911e-01,large,ok
cec2017,100,20,apgsk,51,8.996540e-01,7.993080e-01,large,ok
cec2017,100,20,fdb-agsk,51,8.093041e-01,6.186082e-01,large,ok
cec2017,100,20,atmals-gsk,51,9.542484e-01,9.084967e-01,large,ok
cec2017,100,20,egsk,51,9.092657e-01,8.185313e-01,large,ok
cec2017,100,21,gsk,51,4.390619e-01,-1.218762e-01,small,ok
cec2017,100,21,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,21,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,21,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,21,atmals-gsk,51,9.850058e-01,9.700115e-01,large,ok
cec2017,100,21,egsk,51,3.498654e-01,-3.002691e-01,medium,ok
cec2017,100,22,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,22,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,22,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,22,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,22,atmals-gsk,51,8.312188e-01,6.624375e-01,large,ok
cec2017,100,22,egsk,51,9.584775e-01,9.169550e-01,large,ok
cec2017,100,23,gsk,51,9.227220e-03,-9.815456e-01,large,ok
cec2017,100,23,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,23,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,23,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,23,atmals-gsk,51,7.773933e-01,5.547866e-01,large,ok
cec2017,100,23,egsk,51,2.729719e-02,-9.454056e-01,large,ok
cec2017,100,24,gsk,51,6.151480e-03,-9.876970e-01,large,ok
cec2017,100,24,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,24,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,24,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,24,atmals-gsk,51,9.473280e-01,8.946559e-01,large,ok
cec2017,100,24,egsk,51,9.534794e-02,-8.093041e-01,large,ok
cec2017,100,25,gsk,51,5.563245e-01,1.126490e-01,negligible,ok
cec2017,100,25,agsk,51,5.274894e-01,5.497885e-02,negligible,ok
cec2017,100,25,apgsk,51,6.201461e-01,2.402922e-01,small,ok
cec2017,100,25,fdb-agsk,51,3.852364e-01,-2.295271e-01,small,ok
cec2017,100,25,atmals-gsk,51,4.813533e-01,-3.729335e-02,negligible,ok
cec2017,100,25,egsk,51,4.552095e-01,-8.958093e-02,negligible,ok
cec2017,100,26,gsk,51,1.264898e-01,-7.470204e-01,large,ok
cec2017,100,26,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,26,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,26,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,26,atmals-gsk,51,9.969243e-01,9.938485e-01,large,ok
cec2017,100,26,egsk,51,2.848904e-01,-4.302191e-01,large,ok
cec2017,100,27,gsk,51,8.600538e-01,7.201077e-01,large,ok
cec2017,100,27,agsk,51,5.128797e-01,2.575932e-02,negligible,ok
cec2017,100,27,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,27,fdb-agsk,51,5.155709e-01,3.114187e-02,negligible,ok
cec2017,100,27,atmals-gsk,51,9.996155e-01,9.992311e-01,large,ok
cec2017,100,27,egsk,51,9.469435e-01,8.938870e-01,large,ok
cec2017,100,28,gsk,51,3.133410e-01,-3.733180e-01,medium,ok
cec2017,100,28,agsk,51,4.152249e-01,-1.695502e-01,small,ok
cec2017,100,28,apgsk,51,5.271050e-01,5.420992e-02,negligible,ok
cec2017,100,28,fdb-agsk,51,4.325260e-01,-1.349481e-01,small,ok
cec2017,100,28,atmals-gsk,51,2.956555e-01,-4.086890e-01,medium,ok
cec2017,100,28,egsk,51,6.266820e-02,-8.746636e-01,large,ok
cec2017,100,29,gsk,51,3.460208e-02,-9.307958e-01,large,ok
cec2017,100,29,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,29,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,100,29,fdb-agsk,51,9.942330e-01,9.884660e-01,large,ok
cec2017,100,29,atmals-gsk,51,7.062668e-01,4.125336e-01,medium,ok
cec2017,100,29,egsk,51,2.056901e-01,-5.886198e-01,large,ok
cec2017,100,30,gsk,51,4.359862e-01,-1.280277e-01,small,ok
cec2017,100,30,agsk,51,7.539408e-01,5.078816e-01,large,ok
cec2017,100,30,apgsk,51,9.265667e-01,8.531334e-01,large,ok
cec2017,100,30,fdb-agsk,51,7.024221e-01,4.048443e-01,medium,ok
cec2017,100,30,atmals-gsk,51,2.871972e-01,-4.256055e-01,large,ok
cec2017,100,30,egsk,51,6.858900e-01,3.717801e-01,medium,ok
