suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2013,10,25,agsk,1.096733e+02,2.052569e+02,1.919852e+02,2.175989e+02,3.406308e+01,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,25,apgsk,1.070264e+02,2.039836e+02,1.916096e+02,2.173928e+02,3.261767e+01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,25,fdb-agsk,1.294175e+02,2.124844e+02,2.055048e+02,2.191785e+02,1.856817e+01,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,25,atmals-gsk,2.000014e+02,2.061054e+02,2.049864e+02,2.172367e+02,4.673369e+00,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,25,egsk,2.000000e+02,2.045401e+02,2.033305e+02,2.158994e+02,3.107700e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,25,dt-gsk,2.000611e+02,2.012696e+02,2.028853e+02,2.119927e+02,3.008689e+00,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,26,gsk,1.158735e+02,1.680365e+02,1.621255e+02,2.000174e+02,3.445424e+01,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,26,agsk,1.026775e+02,1.112051e+02,1.128858e+02,2.000174e+02,1.315765e+01,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,26,apgsk,1.049748e+02,1.126524e+02,1.122032e+02,1.237887e+02,4.164870e+00,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,26,fdb-agsk,1.043426e+02,1.112620e+02,1.112536e+02,1.182943e+02,3.224860e+00,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,26,atmals-gsk,1.040272e+02,2.000174e+02,1.710752e+02,2.000174e+02,3.859130e+01,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,26,egsk,1.009950e+02,1.268639e+02,1.422325e+02,2.000174e+02,3.984582e+01,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,26,dt-gsk,1.000000e+02,1.033827e+02,1.209537e+02,2.000174e+02,3.717522e+01,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,27,gsk,3.000000e+02,3.000000e+02,3.513612e+02,5.124935e+02,8.459874e+01,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,27,agsk,3.001880e+02,4.000000e+02,3.555433e+02,4.000000e+02,4.721778e+01,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,27,apgsk,3.003610e+02,3.450270e+02,3.510804e+02,4.000000e+02,4.636373e+01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,27,fdb-agsk,3.000820e+02,4.000000e+02,3.738564e+02,4.434767e+02,4.096242e+01,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,27,atmals-gsk,3.000000e+02,3.000001e+02,3.426329e+02,5.294417e+02,7.874717e+01,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,27,egsk,3.000000e+02,3.000000e+02,3.626345e+02,5.121020e+02,8.965248e+01,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,27,dt-gsk,3.000017e+02,3.002451e+02,3.107672e+02,5.077452e+02,4.099459e+01,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,28,gsk,3.000000e+02,3.000000e+02,3.000000e+02,3.000000e+02,1.189645e-13,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,28,agsk,1.000000e+02,3.000000e+02,2.058824e+02,3.000000e+02,1.008202e+02,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,28,apgsk,0.000000e+00,1.000000e+02,1.450980e+02,3.000000e+02,8.789477e+01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,28,fdb-agsk,1.000000e+02,1.000000e+02,1.588235e+02,3.000000e+02,9.203580e+01,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,28,atmals-gsk,1.000000e+02,3.000000e+02,2.725490e+02,3.000000e+02,6.950808e+01,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,28,egsk,1.000000e+02,3.000000e+02,2.960784e+02,3.000000e+02,2.800560e+01,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,28,dt-gsk,1.000000e+02,3.000000e+02,2.882353e+02,3.000000e+02,4.752708e+01,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
