suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2017,30,14,atmals-gsk,2.740437e+01,3.839589e+01,3.942668e+01,5.507670e+01,7.488558e+00,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,14,egsk,3.980628e+00,2.399562e+01,2.383840e+01,2.898983e+01,3.353695e+00,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,14,dt-gsk,5.824446e+00,2.843498e+01,3.141591e+01,6.786899e+01,1.001977e+01,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,15,gsk,9.301117e-01,1.002256e+01,1.411506e+01,6.192266e+01,1.142847e+01,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,15,agsk,6.934521e+00,1.529216e+01,1.550087e+01,2.813296e+01,4.533594e+00,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,15,apgsk,5.739746e+00,1.610997e+01,2.304132e+01,8.248836e+01,2.026763e+01,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,15,fdb-agsk,6.552576e+00,1.516149e+01,1.495464e+01,2.552597e+01,4.257878e+00,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,15,atmals-gsk,6.431259e+00,1.436632e+01,1.723649e+01,8.215285e+01,1.199408e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,15,egsk,1.374703e+00,4.436811e+00,5.487054e+00,1.602642e+01,3.210428e+00,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,15,dt-gsk,9.730331e-01,4.519961e+00,5.636604e+00,3.285211e+01,4.602701e+00,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,16,gsk,3.335691e+02,8.042290e+02,7.854463e+02,1.212115e+03,1.947580e+02,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,16,agsk,4.236538e+02,6.847664e+02,6.822078e+02,8.809270e+02,8.850438e+01,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,16,apgsk,1.585389e+02,5.586635e+02,5.315834e+02,7.945698e+02,1.369995e+02,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,16,fdb-agsk,2.964515e+02,6.238374e+02,6.128863e+02,8.810504e+02,1.287207e+02,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,16,atmals-gsk,1.894488e+01,5.857371e+02,5.797799e+02,1.091919e+03,2.834033e+02,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,16,egsk,3.670177e+00,3.464771e+02,4.007040e+02,1.099838e+03,2.476006e+02,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,16,dt-gsk,6.799949e+00,3.409981e+02,3.508026e+02,7.699857e+02,1.968433e+02,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,17,gsk,5.367133e+01,2.012359e+02,1.758858e+02,3.153398e+02,8.390345e+01,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,17,agsk,3.519077e+01,1.714142e+02,1.722059e+02,3.603006e+02,7.952977e+01,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,17,apgsk,3.872570e+01,1.798744e+02,1.798032e+02,3.225970e+02,7.313011e+01,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,17,fdb-agsk,5.520236e+01,1.669003e+02,1.640825e+02,2.737576e+02,6.465419e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,17,atmals-gsk,3.269867e+01,1.026705e+02,1.250828e+02,3.046625e+02,5.893849e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,17,egsk,2.530776e+01,4.278813e+01,5.859302e+01,2.234527e+02,4.432580e+01,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,17,dt-gsk,2.337363e+01,3.958612e+01,4.929638e+01,1.637882e+02,2.907334e+01,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,18,gsk,2.400577e+01,3.495857e+01,3.626300e+01,6.244721e+01,8.216239e+00,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,18,agsk,3.884771e+01,9.491102e+01,1.322684e+02,5.162915e+02,1.076364e+02,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,18,apgsk,1.326346e+02,8.514593e+02,1.423486e+03,7.563061e+03,1.473636e+03,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,18,fdb-agsk,3.399961e+01,1.819478e+02,3.057418e+02,1.413388e+03,2.904353e+02,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,18,atmals-gsk,2.286160e+01,3.147138e+01,3.591526e+01,1.040859e+02,1.312312e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,18,egsk,2.077615e+01,2.518404e+01,2.707232e+01,1.058324e+02,1.188276e+01,cec2017/egsk/egsk_cec2017_D30.csv
