suite,dimension,function,comparator,n_runs,mean_diff,ci_low,ci_high,B,seed_scheme,availability
cec2017,30,20,egsk,51,-1.853587e+01,-4.758877e+01,8.410837e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,21,gsk,51,-1.223204e+02,-1.258451e+02,-1.180226e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,21,agsk,51,-4.682503e+01,-5.660056e+01,-3.188769e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,21,apgsk,51,-3.660094e+01,-5.607687e+01,-1.213771e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,21,fdb-agsk,51,-3.329289e+01,-4.063003e+01,-2.106982e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,21,atmals-gsk,51,-5.496935e+01,-6.245878e+01,-4.754936e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,21,egsk,51,9.551653e+00,7.041331e+00,1.355020e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,22,gsk,51,0.000000e+00,n/a,n/a,n/a,n/a,no CI (degenerate cell)
cec2017,30,22,agsk,51,-6.607876e-02,-3.964725e-01,0.000000e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,22,apgsk,51,-7.026696e+01,-3.998779e+02,-3.489152e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,22,fdb-agsk,51,-6.116319e-01,-1.089057e+00,-3.018482e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,22,atmals-gsk,51,0.000000e+00,n/a,n/a,n/a,n/a,no CI (degenerate cell)
cec2017,30,22,egsk,51,0.000000e+00,n/a,n/a,n/a,n/a,no CI (degenerate cell)
cec2017,30,23,gsk,51,-1.017225e+02,-1.135579e+02,-8.444191e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,23,agsk,51,-6.150388e+01,-6.558817e+01,-5.689952e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,23,apgsk,51,-8.384326e+01,-9.302579e+01,-7.393351e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,23,fdb-agsk,51,-4.369601e+01,-4.794724e+01,-3.895073e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,23,atmals-gsk,51,-5.009073e+01,-5.620995e+01,-4.432096e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,23,egsk,51,1.422944e+01,1.090307e+01,1.754215e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,24,gsk,51,-1.187675e+02,-1.256026e+02,-1.058111e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,24,agsk,51,-6.521463e+01,-7.010319e+01,-6.042519e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,24,apgsk,51,-1.209930e+02,-1.288989e+02,-1.125377e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,24,fdb-agsk,51,-5.193172e+01,-5.591767e+01,-4.835138e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,24,atmals-gsk,51,-4.412355e+01,-5.035073e+01,-3.817643e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,24,egsk,51,8.191669e+00,5.409810e+00,1.115946e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,25,gsk,51,-2.352869e-01,-5.613924e-01,-5.251521e-02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,25,agsk,51,-5.470076e-03,-3.003843e-01,2.843368e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,25,apgsk,51,4.921588e-01,8.565885e-03,1.021070e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,25,fdb-agsk,51,1.304304e-01,-1.829383e-01,4.632019e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,25,atmals-gsk,51,-1.835060e-01,-8.362380e-01,2.622098e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,25,egsk,51,-9.047856e-01,-1.889122e+00,-2.617591e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,26,gsk,51,1.639492e+02,5.998166e+01,2.266680e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,26,agsk,51,7.160966e+02,5.255867e+02,8.255564e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,26,apgsk,51,8.585763e+02,6.911516e+02,9.087850e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,26,fdb-agsk,51,4.116370e+02,2.209226e+02,5.698995e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,26,atmals-gsk,51,-1.631714e+02,-3.411423e+02,3.416277e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,26,egsk,51,3.897140e+02,3.050780e+02,4.837545e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,27,gsk,51,1.245407e+00,-1.557118e+00,4.137222e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,27,agsk,51,-9.071720e-01,-4.399706e+00,3.085315e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
